,0
0,89.03913
1,89.02174000000001
2,89.05216999999998
3,89.06522
4,89.06957000000001
5,89.08260999999999
6,89.13913000000002
7,89.13478
8,89.14348000000003
9,89.13913000000002
10,89.15217
11,89.15652
12,89.19565
13,89.22609
14,89.29129999999999
15,89.24783000000002
16,89.31303999999999
17,89.26087
18,89.25216999999998
19,89.21304
20,89.70435
21,89.7
22,89.89565
23,89.80870000000002
24,89.80435
25,89.79565
26,89.78260999999998
27,89.78696
28,89.79565
29,89.66086999999996
30,89.66086999999996
31,89.71739000000002
32,89.67826000000001
33,89.69565
34,89.74348
35,89.72609
36,89.72174
37,89.72609
38,89.76087
39,89.78260999999998
40,89.78260999999998
41,89.77826
42,89.72609
43,89.74348
44,89.76087
45,89.76522
46,89.77391
47,89.77826
48,89.86521999999998
49,89.9
50,89.85651999999996
51,89.84347999999999
52,89.87825999999998
53,89.80435
54,89.78260999999998
55,89.76957
56,89.76522
57,89.75216999999999
58,89.76087
59,89.76957
60,89.74348
61,89.75652
62,89.71739000000002
63,89.73478
64,89.78696
65,89.7913
66,89.82173999999999
67,89.81304
68,89.82609000000002
69,89.81304
70,89.95217
71,89.92609
72,89.83043999999998
73,89.88261
74,89.9913
75,90.0
76,90.0
77,90.02174000000002
78,90.00869999999999
79,89.93478
80,89.9
81,89.91304000000002
82,89.76522
83,89.72174
84,89.72174
85,89.66086999999996
86,89.69565
87,89.7087
88,89.84783
89,89.76522
90,89.72174
91,89.73478
92,89.77826
93,89.83913000000004
94,89.75216999999999
95,89.64782999999998
96,89.72609
97,89.66956999999998
98,89.73913
99,89.86957
100,89.73478
101,89.62608999999999
102,89.68696
103,89.75652
104,89.78260999999998
105,89.76957
106,89.81739000000002
107,89.7913
108,89.83043999999998
109,89.86957
110,89.86521999999998
111,89.92609
112,89.9087
113,89.87391000000001
114,89.82173999999999
115,89.86957
116,89.84783
117,89.8913
118,89.97391
119,89.98696
120,89.94783000000002
121,89.90435
122,89.9
123,89.9
124,89.90435
125,89.88696
126,89.88696
127,89.83478000000002
128,89.83043999999998
129,89.82609000000002
130,89.85217000000002
131,89.82609000000002
132,89.88261
133,89.91304000000002
134,89.93478
135,89.90435
136,89.92174
137,89.9
138,89.8913
139,89.84347999999999
140,89.86086999999998
141,89.86521999999998
142,89.86086999999998
143,89.85217000000002
144,89.86086999999998
145,89.86086999999998
146,89.9087
147,89.91739
148,89.91739
149,89.90435
150,89.8913
151,89.8913
152,89.90435
153,89.90435
154,89.88261
155,89.91739
156,89.91304000000002
157,89.97825999999998
158,89.95217
159,89.92609
160,90.0
161,89.98696
162,90.15652
163,90.21739
164,90.18696000000001
165,90.23044
166,90.23044
167,90.26957
168,90.27391
169,90.23477999999999
170,90.26087
171,90.27826
172,90.32174
173,90.26087
174,90.25217
175,90.17390999999999
176,90.17390999999999
177,90.05216999999998
178,90.1
179,90.21304000000002
180,90.19565
