,0
0,113.63923270000001
1,113.6305371
2,113.59140659999998
3,113.57401530000001
4,113.5609718
5,113.5870588
6,113.54792830000001
7,113.59575440000002
8,113.6522762
9,113.5522761
10,113.54792830000001
11,113.60010220000001
12,113.5870588
13,113.60010220000001
14,113.6087979
15,113.7653198
16,113.7522763
17,113.70010230000001
18,113.70010230000001
19,113.68271100000001
20,113.71749369999999
21,113.63488490000002
22,113.57401530000001
23,113.60010220000001
24,113.70010230000001
25,113.81314590000001
26,113.86531989999999
27,113.9087982
28,113.8957547
29,114.0044504
30,113.93053729999998
31,113.9044503
32,113.9174938
33,113.8740155
34,113.80879809999998
35,113.80010240000001
36,113.8479286
37,113.81314590000001
38,113.8305372
39,113.8305372
40,113.86097200000002
41,113.78271109999999
42,113.70445020000001
43,113.71749369999999
44,113.6740154
45,113.6870588
46,113.7261893
47,113.84358069999999
48,113.5653196
49,113.4392325
50,113.43053689999999
51,113.54358049999998
52,113.63923270000001
53,113.61314569999999
54,113.6696675
55,113.61314569999999
56,113.76966759999998
57,113.83488510000002
58,113.94358079999999
59,114.1001027
60,113.8957547
61,113.78705890000002
62,113.73488500000002
63,113.76097200000001
64,113.79575459999997
65,113.79140679999999
66,113.7783633
67,113.67836319999999
68,113.49575429999999
69,113.47401520000001
70,113.4827108
71,113.60010220000001
72,113.4392325
73,113.6087979
74,113.50879779999997
75,113.41749340000001
76,113.4609717
77,113.55662389999999
78,113.67836319999999
79,113.6740154
80,113.656624
81,113.55662389999999
82,113.52184129999998
83,113.4827108
84,113.4044499
85,113.35227590000001
86,113.4392325
87,113.41749340000001
88,113.39575420000001
89,113.4609717
90,113.426189
91,113.4218412
92,113.41314560000001
93,113.41314560000001
94,113.43488470000001
95,113.41749340000001
96,113.44792820000002
97,113.452276
98,113.4609717
99,113.4609717
100,113.4609717
101,113.53488480000001
102,113.4870587
103,113.54358049999998
104,113.4870587
105,113.4435804
106,113.50445
107,113.5261891
108,113.4827108
109,113.4653195
110,113.39575420000001
111,113.3783629
112,113.36966729999999
113,113.31749329999998
114,113.41314560000001
115,113.34358030000003
116,113.36966729999999
117,113.36966729999999
118,113.34792809999999
119,113.3392324
120,113.3653194
121,113.33488460000001
122,113.34792809999999
123,113.35662379999998
124,113.35662379999998
125,113.38705859999999
126,113.36966729999999
127,113.4087977
128,113.4609717
129,113.4001021
130,113.4435804
131,113.4609717
132,113.41749340000001
133,112.8696668
134,112.72184059999998
135,112.7914059
136,112.96097120000002
137,113.06097130000002
138,113.3914064
139,113.3914064
140,113.478363
141,113.58271090000004
142,113.49575429999999
143,113.57836309999999
144,113.3783629
145,113.50879779999997
146,113.53488480000001
147,113.45662390000001
148,113.50445
149,113.32618899999999
150,113.32184109999997
151,113.1435801
152,113.0261887
153,113.1435801
154,113.3783629
155,113.300102
156,113.24792800000002
157,113.35227590000001
158,113.2522758
159,113.49575429999999
160,113.70445020000001
161,113.4827108
162,113.4609717
163,113.58271090000004
164,113.60010220000001
165,113.63923270000001
166,113.78705890000002
167,114.0174939
168,113.74358059999999
169,113.7653198
170,113.9348852
171,114.1609723
172,114.2827116
173,114.8131468
174,114.93053819999999
175,114.76097290000001
176,114.85227730000001
177,114.82184250000002
178,114.6870597
179,114.552277
180,114.58705970000001
181,114.552277
182,114.5305379
183,114.5305379
184,114.54792920000001
185,114.62184230000001
186,114.64358139999999
187,114.68271189999999
188,114.61314660000001
189,114.48271170000001
190,114.5305379
191,114.52619
192,114.52184220000001
193,114.53488570000002
194,114.5131465
195,114.68271189999999
196,114.66097279999998
197,114.7740163
198,114.69140759999999
199,114.6957554
200,114.7479294
201,114.7740163
202,114.83488600000001
203,114.83053809999998
204,114.80445120000002
205,114.76532069999999
206,114.7479294
207,114.72184240000001
208,114.7087989
209,114.8001033
210,114.8479295
211,114.82619030000001
212,114.86966859999998
213,114.99140779999999
214,115.13488620000001
215,115.04792959999999
216,115.17401670000001
217,115.11749489999998
218,115.13053839999999
219,115.18271240000003
220,115.11749489999998
221,115.5479301
222,115.40879950000003
223,115.23488629999999
224,115.2653211
225,115.2305385
226,115.2131472
227,115.07401660000001
228,115.02184270000002
229,115.33488640000002
230,115.3435821
231,115.44358219999998
232,115.64358229999999
233,115.42184300000001
234,115.4870605
235,115.5522779
236,115.63053889999998
237,115.65662579999999
238,115.7653216
239,115.84793040000001
240,115.74793030000001
241,115.64358229999999
242,115.79140859999998
243,115.86966949999999
244,115.8348869
245,115.8001042
246,115.73923459999999
247,115.62184320000001
248,115.56532140000002
249,115.47401699999999
250,115.25227759999999
251,115.31749509999999
252,115.38271249999998
253,115.2131472
254,115.3087994
255,115.243582
256,115.17401670000001
257,115.2479298
258,115.1131471
259,115.04792959999999
260,115.013147
261,115.0435818
262,115.0174948
263,115.0001035
264,114.99140779999999
265,114.87401640000002
266,114.89140779999998
267,114.7957555
268,114.8479295
269,114.86532079999999
270,114.9044512
271,114.9044512
272,114.9131469
273,114.7174946
274,114.7479294
275,114.70010320000002
276,114.730538
277,114.82619030000001
278,114.82184250000002
279,114.85227730000001
280,114.83488600000001
281,114.83488600000001
282,114.78705980000001
283,114.75227720000001
284,114.7174946
285,114.7479294
286,114.756625
287,114.76532069999999
288,114.7392337
289,114.73488590000001
290,114.75227720000001
291,114.80879899999998
292,114.8392338
293,114.8174946
294,114.82619030000001
295,114.8001033
296,114.80879899999998
297,114.85227730000001
298,114.79140770000001
299,114.85662509999999
300,114.9044512
301,115.0001035
302,114.9740165
303,114.9783644
304,114.9348861
305,115.2609733
306,115.3131473
307,115.4131474
308,115.37836469999999
309,115.49140829999999
310,115.65227800000001
311,115.68706060000001
312,115.7653216
313,115.4653213
314,115.36532120000001
315,115.43053870000003
316,115.39575600000002
317,115.40445169999998
318,115.46966909999998
319,115.50010400000001
320,115.39575600000002
321,115.45227779999999
322,115.4001039
323,115.39575600000002
324,115.4653213
325,115.52184309999998
326,115.38271249999998
327,115.46966909999998
328,115.49140829999999
329,115.36966909999997
330,115.41749519999999
331,115.23488629999999
332,114.90010339999999
333,115.05227749999999
334,115.04792959999999
335,115.12184270000003
336,115.1001036
337,114.99140779999999
338,115.20445149999999
339,115.4957561
340,115.45662570000002
341,115.49140829999999
342,115.56532140000002
343,115.5783649
344,115.56532140000002
345,115.5566257
346,115.52184309999998
347,115.45227779999999
348,115.4870605
349,115.5479301
350,115.57401709999999
351,115.58271270000002
352,115.54358229999998
353,115.5522779
354,115.5174953
355,115.4957561
356,115.50010400000001
357,115.51314740000001
358,115.5174953
359,114.90879910000001
360,114.94358170000002
361,114.94792949999999
362,114.9653209
363,114.9653209
364,114.94358170000002
365,114.83053809999998
366,114.86097290000002
367,114.78705980000001
368,114.8174946
369,114.80445120000002
370,114.8392338
371,114.8001033
372,114.78705980000001
373,114.7261902
374,114.7740163
375,114.76097290000001
376,114.8001033
377,114.76532069999999
378,114.8131468
379,114.8435816
380,114.82619030000001
381,114.8435816
382,114.8479295
383,114.87401640000002
384,114.8435816
385,114.89575559999997
386,114.8435816
387,114.6957554
388,114.67401629999999
389,114.7174946
390,114.83053809999998
391,113.98271129999999
392,113.86966770000001
393,113.80010240000001
394,113.94792859999998
395,113.92184170000002
396,113.9783635
397,114.1001027
398,114.1827115
399,114.13923319999999
400,114.2044506
401,114.1609723
402,114.13053749999999
403,114.13053749999999
404,114.0261896
405,113.98705910000001
406,113.98271129999999
407,114.03488519999998
408,113.98705910000001
409,114.0174939
410,114.0435809
411,114.0435809
412,114.06966789999998
413,114.03488519999998
414,113.94358079999999
415,114.0522766
416,114.0522766
417,114.0783635
418,114.0044504
419,113.92184170000002
420,114.0392331
421,113.9348852
422,114.0261896
423,113.939233
424,113.9522765
425,113.78705890000002
426,113.78271109999999
427,113.8392329
428,113.8783634
429,113.86966770000001
430,113.9087982
431,113.88271120000002
432,113.8783634
433,113.85662420000003
434,113.8261894
435,113.8261894
436,113.8392329
437,113.83488510000002
438,113.81314590000001
439,113.80010240000001
440,113.78271109999999
441,113.7783633
442,113.79575459999997
443,113.78705890000002
444,113.80010240000001
445,113.85662420000003
446,113.9087982
447,113.85662420000003
448,113.8479286
449,113.85662420000003
450,113.80879809999998
451,113.81749369999999
452,113.81314590000001
453,113.8392329
