,0
0,149675.0
1,149650.0
2,149625.0
3,149550.0
4,149625.0
5,149550.0
6,149675.0
7,149825.0
8,149700.0
9,149875.0
10,149775.0
11,149850.0
12,149800.0
13,150575.0
14,150400.0
15,150225.0
16,150075.0
17,149950.0
18,148950.0
19,148225.0
20,148525.0
21,149275.0
22,149025.0
23,149350.0
24,149300.0
25,149200.0
26,149275.0
27,149175.0
28,149775.0
29,149725.0
30,149775.0
31,149625.0
32,149350.0
33,149575.0
34,149300.0
35,148800.0
36,148525.0
37,148825.0
38,148775.0
39,149125.0
40,148975.0
41,149300.0
42,149300.0
43,149500.0
44,149500.0
45,148750.0
46,148625.0
47,148575.0
48,148625.0
49,148700.0
50,148775.0
51,148775.0
52,148750.0
53,148850.0
54,149050.0
55,149125.0
56,148950.0
57,148825.0
58,148900.0
59,148650.0
60,148600.0
61,148625.0
62,148700.0
63,149025.0
64,149075.0
65,149050.0
66,149100.0
67,149150.0
68,149150.0
69,148950.0
70,149100.0
71,148900.0
72,148950.0
73,148925.0
74,148900.0
75,149275.0
76,149100.0
77,148800.0
78,148675.0
79,148525.0
80,148825.0
81,148500.0
82,148600.0
83,148200.0
84,148300.0
85,147875.0
86,148075.0
87,148050.0
88,147925.0
89,148150.0
90,148200.0
91,147900.0
92,147725.0
93,147875.0
94,148000.0
95,148150.0
96,148125.0
97,147775.0
98,148100.0
99,147850.0
100,148100.0
101,148100.0
102,147875.0
103,148025.0
104,148125.0
105,148350.0
106,148375.0
107,147500.0
108,147225.0
109,147000.0
110,146975.0
111,147450.0
112,147300.0
113,147375.0
114,146950.0
115,147175.0
116,147025.0
117,146800.0
118,146875.0
119,147200.0
120,147050.0
121,147025.0
122,147175.0
123,147425.0
124,147450.0
125,147175.0
126,147325.0
127,147225.0
128,147500.0
129,147700.0
130,148975.0
131,149325.0
132,148925.0
133,149075.0
134,149050.0
135,149375.0
136,149250.0
137,149350.0
138,149300.0
139,149300.0
140,149400.0
141,149275.0
142,149275.0
143,149350.0
144,149475.0
145,149400.0
146,149500.0
147,149675.0
148,149625.0
149,149675.0
150,149600.0
151,149500.0
152,149650.0
153,149750.0
154,149750.0
155,149750.0
156,149475.0
157,149200.0
158,149125.0
159,148900.0
160,149000.0
161,148875.0
162,148850.0
163,148700.0
164,148950.0
165,148750.0
166,148950.0
167,148850.0
168,148775.0
169,148800.0
170,148850.0
171,148875.0
172,148900.0
173,149100.0
174,149175.0
175,149525.0
176,149600.0
177,149475.0
178,149300.0
179,149575.0
180,149075.0
181,149175.0
182,149200.0
183,149100.0
184,149050.0
185,149050.0
186,148975.0
187,149025.0
188,148950.0
189,148975.0
190,148925.0
191,149250.0
192,149375.0
193,149500.0
194,149800.0
195,149575.0
196,149775.0
197,149625.0
198,149600.0
199,149850.0
200,149650.0
201,149775.0
202,149600.0
203,149775.0
204,149375.0
205,149600.0
206,149150.0
207,149100.0
208,149325.0
209,149425.0
210,149300.0
211,149450.0
212,149925.0
213,149750.0
214,149950.0
215,149850.0
216,150100.0
217,150150.0
218,150350.0
219,150375.0
220,150600.0
221,150625.0
222,150450.0
223,150300.0
224,150400.0
225,150500.0
226,149950.0
227,150075.0
228,150075.0
229,150000.0
230,149975.0
231,149875.0
232,149950.0
233,149900.0
234,149875.0
235,149750.0
236,149775.0
237,149750.0
238,149750.0
239,149725.0
240,149775.0
241,149975.0
242,150075.0
243,150125.0
244,150125.0
245,150125.0
246,150175.0
247,150150.0
248,150225.0
249,150175.0
250,150150.0
251,150150.0
252,150175.0
253,150200.0
254,150250.0
255,150550.0
256,150575.0
257,150400.0
258,150575.0
259,150550.0
260,150700.0
261,150725.0
262,150800.0
263,150875.0
264,150800.0
265,151000.0
266,150975.0
267,151100.0
268,151575.0
269,151425.0
270,151225.0
271,151700.0
272,151575.0
273,151625.0
274,151575.0
275,151600.0
276,151500.0
277,151425.0
278,151250.0
279,151325.0
280,151300.0
281,151175.0
282,151000.0
283,151150.0
284,150950.0
285,150300.0
286,149750.0
287,148825.0
288,149025.0
289,148975.0
290,148550.0
291,148450.0
292,148175.0
293,148475.0
294,148300.0
295,148875.0
296,148850.0
297,148675.0
298,148725.0
299,148200.0
300,148050.0
301,147550.0
302,147750.0
303,147900.0
304,147875.0
305,148250.0
306,148550.0
307,148200.0
308,148150.0
309,149200.0
310,149550.0
311,149550.0
312,149575.0
313,149525.0
314,149400.0
315,149575.0
316,149375.0
317,149575.0
318,149725.0
319,149725.0
320,149525.0
321,149525.0
322,149475.0
323,149525.0
324,149550.0
325,149900.0
326,150025.0
327,150125.0
328,149900.0
329,150000.0
330,149950.0
331,150025.0
332,150100.0
333,150075.0
334,150100.0
335,149925.0
336,149925.0
337,149925.0
338,149650.0
339,149625.0
340,149725.0
341,149375.0
342,149600.0
343,149650.0
344,149700.0
345,149600.0
346,149925.0
347,150000.0
348,150000.0
349,150025.0
350,150000.0
351,150000.0
352,150000.0
353,149975.0
354,150100.0
355,150000.0
356,149875.0
357,149875.0
358,149875.0
359,149725.0
360,149200.0
361,149425.0
362,148950.0
363,148775.0
364,149350.0
365,149200.0
366,149600.0
367,150525.0
368,150725.0
369,150400.0
370,150125.0
371,150075.0
372,150000.0
373,150425.0
374,149925.0
375,149950.0
376,149325.0
377,149550.0
378,149975.0
379,150375.0
380,150225.0
381,151050.0
382,150775.0
383,150625.0
384,150375.0
385,150725.0
386,150400.0
387,150700.0
388,150650.0
389,150175.0
390,149900.0
391,149400.0
392,149000.0
393,149100.0
394,148850.0
395,148875.0
396,148825.0
397,148850.0
398,148875.0
399,148850.0
400,148775.0
401,148825.0
402,148850.0
403,148950.0
404,148900.0
405,148850.0
406,148900.0
407,148925.0
408,148825.0
409,148900.0
410,148825.0
411,148825.0
412,148875.0
413,148850.0
414,149025.0
415,149075.0
416,149100.0
417,149050.0
418,149175.0
419,149075.0
420,149100.0
421,149175.0
422,149200.0
423,149200.0
424,149275.0
425,149300.0
426,149275.0
427,149350.0
428,149225.0
429,149300.0
430,149300.0
431,149225.0
432,149200.0
433,149100.0
434,149125.0
435,149350.0
436,149350.0
437,149275.0
438,149475.0
439,149425.0
440,149550.0
441,149525.0
442,149575.0
443,149475.0
444,149200.0
445,149100.0
446,149325.0
447,149275.0
448,149300.0
449,149350.0
450,149175.0
451,148800.0
452,148700.0
453,148775.0
454,148725.0
455,148550.0
456,148475.0
457,148725.0
458,148650.0
459,148775.0
460,148150.0
461,147600.0
462,147250.0
463,147350.0
464,148175.0
465,147800.0
466,147550.0
467,147550.0
468,147325.0
469,147250.0
470,147575.0
471,147450.0
472,147400.0
473,147725.0
474,147550.0
475,147575.0
476,147575.0
477,147775.0
478,147750.0
479,147650.0
480,148550.0
481,148525.0
482,148650.0
483,148650.0
484,148300.0
485,148700.0
486,148500.0
487,148550.0
488,147950.0
489,147825.0
490,147775.0
491,147900.0
492,147950.0
493,147950.0
494,147975.0
495,148000.0
496,147875.0
497,147800.0
498,147750.0
499,147800.0
500,147775.0
501,147775.0
502,147800.0
503,147775.0
504,147825.0
505,147825.0
506,147750.0
507,147825.0
508,147800.0
509,147800.0
510,147750.0
511,147750.0
512,147750.0
513,147775.0
514,147750.0
515,147725.0
516,147775.0
517,147775.0
518,147650.0
519,147550.0
520,147675.0
521,147550.0
522,147550.0
523,147400.0
524,147300.0
525,146950.0
526,146925.0
527,147000.0
528,146950.0
529,146850.0
530,146975.0
531,146900.0
532,146800.0
533,146975.0
534,147000.0
535,147075.0
536,147100.0
537,147200.0
538,147075.0
539,147100.0
540,147025.0
541,147100.0
542,147000.0
543,147050.0
544,147350.0
545,147350.0
546,147275.0
547,147025.0
548,147175.0
549,147075.0
550,146225.0
551,145950.0
552,146100.0
553,144650.0
554,144900.0
555,144750.0
556,144625.0
557,144900.0
558,144750.0
559,144800.0
560,144725.0
561,145100.0
562,145175.0
563,145100.0
564,144775.0
565,144575.0
566,144850.0
567,144975.0
568,145225.0
569,144750.0
570,144900.0
571,145225.0
572,145200.0
573,145425.0
574,145575.0
575,145675.0
576,145725.0
577,145700.0
578,145725.0
579,145575.0
580,145550.0
581,145575.0
582,145575.0
583,145650.0
584,145575.0
585,145525.0
586,145525.0
587,145600.0
588,145625.0
589,145600.0
590,145550.0
591,145575.0
592,145575.0
593,145600.0
594,145550.0
595,145725.0
596,145775.0
597,145650.0
598,145625.0
599,145700.0
600,145425.0
601,145425.0
602,145350.0
603,145200.0
604,145200.0
605,145200.0
606,145250.0
607,145225.0
608,145275.0
609,145300.0
610,145350.0
611,145375.0
612,145350.0
613,145475.0
614,145525.0
615,145725.0
616,145800.0
617,145600.0
618,145825.0
619,145775.0
620,145650.0
621,145650.0
622,145725.0
623,145750.0
624,145875.0
625,145875.0
626,145925.0
627,146000.0
628,146025.0
629,146100.0
630,146100.0
631,146150.0
632,146375.0
633,146325.0
634,146200.0
635,146450.0
636,146150.0
637,146300.0
638,146425.0
639,146275.0
640,146300.0
641,146275.0
642,146100.0
643,146275.0
644,146225.0
645,146275.0
646,146525.0
647,146550.0
648,146800.0
649,146450.0
650,146375.0
651,145950.0
652,146075.0
653,145925.0
654,145075.0
655,145000.0
656,144950.0
657,144950.0
658,145150.0
659,144975.0
660,144800.0
661,144425.0
662,144850.0
663,144950.0
664,144800.0
665,144750.0
666,144950.0
667,144250.0
668,144350.0
669,144425.0
670,144375.0
671,144400.0
672,144300.0
673,144250.0
674,144175.0
675,144275.0
676,144300.0
677,144300.0
678,144300.0
679,144225.0
680,144200.0
681,144250.0
682,144375.0
683,144600.0
684,144975.0
685,144825.0
686,144875.0
687,144850.0
688,144900.0
689,144925.0
690,144825.0
691,144900.0
692,144775.0
693,144700.0
694,144675.0
695,144675.0
696,144750.0
697,144775.0
698,144950.0
699,144925.0
700,144875.0
701,144825.0
702,144925.0
703,145025.0
704,145150.0
705,145225.0
706,145075.0
707,145100.0
708,145200.0
709,145300.0
710,145100.0
711,145150.0
712,145250.0
713,145100.0
714,144675.0
715,144750.0
716,144825.0
717,144675.0
718,144600.0
719,144500.0
720,144625.0
721,144550.0
722,144550.0
723,144600.0
724,144500.0
725,144575.0
726,145025.0
727,145200.0
728,145000.0
729,144425.0
730,144575.0
731,144575.0
732,144800.0
733,144875.0
734,144650.0
735,144850.0
736,144375.0
737,144025.0
738,144675.0
739,144500.0
740,143925.0
741,144500.0
742,144500.0
743,145275.0
744,145450.0
745,145400.0
746,145550.0
747,145950.0
748,145950.0
749,145650.0
750,145800.0
751,146275.0
752,146775.0
753,146625.0
754,146600.0
755,146650.0
756,146000.0
757,146125.0
758,146075.0
759,145575.0
760,145600.0
761,145550.0
762,145275.0
763,145350.0
764,145325.0
765,145325.0
766,145350.0
767,145300.0
768,145325.0
769,145375.0
770,145300.0
771,145300.0
772,145300.0
773,145500.0
774,145475.0
775,145650.0
776,145650.0
777,145475.0
778,145400.0
779,145400.0
780,145525.0
781,145725.0
782,145600.0
783,145500.0
784,145550.0
785,145625.0
786,145600.0
787,145700.0
788,145625.0
789,145500.0
790,145275.0
791,145325.0
792,145300.0
793,145350.0
794,145275.0
795,145100.0
796,145125.0
797,145175.0
798,145200.0
799,145375.0
800,145400.0
801,145425.0
802,145725.0
803,145800.0
804,145825.0
805,145900.0
806,145750.0
807,145550.0
808,145325.0
809,145250.0
810,145000.0
811,144925.0
812,145075.0
813,145025.0
814,145075.0
815,145175.0
816,145125.0
817,145100.0
818,145050.0
819,144800.0
820,144600.0
821,145100.0
822,145275.0
823,144900.0
824,144800.0
825,144850.0
826,144900.0
827,145450.0
828,145600.0
829,145575.0
830,145400.0
831,144775.0
832,145800.0
833,145800.0
834,145550.0
835,145200.0
836,145075.0
837,145200.0
838,145200.0
839,144975.0
840,145250.0
841,145375.0
842,145325.0
843,145250.0
844,145975.0
845,146000.0
846,146000.0
847,145825.0
848,145825.0
849,145700.0
850,145725.0
851,145700.0
852,145750.0
853,145875.0
854,145550.0
855,145550.0
856,145275.0
857,144925.0
858,144950.0
859,144975.0
860,144950.0
861,145050.0
862,145200.0
863,145450.0
864,145450.0
865,145375.0
866,145450.0
867,145425.0
868,145450.0
869,145475.0
870,145450.0
871,145400.0
872,145600.0
873,145650.0
874,145600.0
875,145550.0
876,145425.0
877,145425.0
878,145350.0
879,145350.0
880,145325.0
881,145300.0
882,145300.0
883,145400.0
884,145500.0
885,145500.0
886,145450.0
887,145450.0
888,145525.0
889,145525.0
890,145425.0
891,145500.0
892,145625.0
893,145625.0
894,145525.0
895,145475.0
896,145450.0
897,145500.0
898,145575.0
899,145200.0
900,145200.0
901,145400.0
902,145325.0
903,145450.0
904,145575.0
905,145475.0
906,145300.0
907,145650.0
908,145925.0
909,146125.0
910,146200.0
911,146150.0
912,146125.0
913,146125.0
914,146125.0
915,146000.0
916,145925.0
917,145900.0
918,146150.0
919,146100.0
920,146300.0
921,146500.0
922,146300.0
923,146300.0
924,146350.0
925,147100.0
926,147375.0
927,147050.0
928,147075.0
929,147225.0
930,147575.0
931,147450.0
932,147275.0
933,147200.0
934,147175.0
935,146725.0
936,146425.0
937,146625.0
938,146375.0
939,146600.0
940,146525.0
941,146750.0
942,146625.0
943,146100.0
944,146050.0
945,146275.0
946,146350.0
947,146425.0
948,147050.0
