,0
0,112.21749
1,112.73488
2,112.16967
3,112.17836000000001
4,112.22184
5,111.17836000000001
6,111.48271000000001
7,111.77836000000002
8,111.76531999999999
9,111.86097000000001
10,111.80445
11,111.76096999999999
12,111.73923
13,111.82619
14,111.85226999999999
15,111.86097000000001
16,111.83923
17,111.8001
18,111.84358
19,111.83923
20,111.86967000000001
21,111.88271
22,111.86532000000001
23,111.87836000000003
24,111.88706
25,111.87836000000003
26,111.86967000000001
27,112.03487999999999
28,112.06097
29,112.02618999999997
30,112.03487999999999
31,112.00444999999999
32,112.03923
33,111.99141000000003
34,111.97836000000001
35,111.96096999999999
36,111.96967
37,111.94793
38,111.90879999999999
39,111.96967
40,112.00880000000001
41,112.00444999999999
42,111.95662000000002
43,111.95227000000001
44,111.90879999999999
45,111.92618999999999
46,111.93488
47,111.94793
48,111.93923000000001
49,111.93054
50,111.99574999999999
51,112.02184
52,112.04793000000001
53,111.98271000000001
54,111.96531999999999
55,111.95227000000001
56,111.95662000000002
57,111.93488
58,111.91313999999998
59,111.12183999999999
60,110.7914
61,111.13053000000001
62,110.8914
63,110.77400999999999
64,110.82184000000001
65,110.93053
66,111.24358000000001
67,111.08706000000002
68,110.83923
69,110.92183999999999
70,110.88271000000002
71,110.89575
72,110.93488
73,110.86966
74,111.0001
75,110.77400999999999
76,110.79575
77,110.8088
78,110.37401000000001
79,110.51313999999999
80,110.52184
81,110.40010000000001
82,110.34793
83,110.33053000000001
84,110.45662
85,109.27836000000002
86,109.0914
87,108.93487999999999
88,109.40009999999998
89,109.86966000000001
90,110.03053
91,109.93053000000002
92,110.22183999999999
93,110.35661999999999
94,110.41748999999997
95,110.36532
96,110.38271
97,110.35226999999999
98,110.36966000000001
99,110.45227
100,110.45662
101,110.50010000000002
102,110.52184
103,110.50010000000002
104,110.50010000000002
105,110.51749
106,110.49140000000001
107,110.46531999999999
108,110.47836000000001
109,110.45662
110,110.46531999999999
111,110.43923000000001
112,110.43488
113,110.39574999999999
114,110.35661999999999
115,110.38271
116,110.47401
117,110.50444999999999
118,110.47836000000001
119,110.43053
120,110.5088
121,110.48706000000001
122,110.50444999999999
123,110.50444999999999
124,110.51749
125,110.59575
126,110.6001
127,110.59575
128,110.52184
129,110.50444999999999
130,110.47401
131,110.44792999999999
132,110.41313999999997
133,110.37401000000001
134,110.36097
135,110.35226999999999
136,110.34793
137,110.31748999999999
138,110.37401000000001
139,110.36097
140,110.34358
141,110.40879
142,110.38271
143,110.40445000000001
144,110.41313999999997
145,109.21314000000001
146,109.46096999999999
147,108.96096999999999
148,108.91748999999997
149,109.16531999999998
150,109.01313999999998
151,109.58271
152,109.67401000000001
153,109.66532
154,109.76531999999999
155,110.16097
156,110.09575
157,110.10445
158,109.62619
159,109.80879
160,110.05661999999998
161,110.27836
162,110.12183999999999
163,110.07836000000002
164,109.96096999999997
165,109.98271000000001
166,109.90445
167,110.02184000000001
168,109.94791999999998
169,110.33053000000001
170,110.64793000000002
171,110.43053
172,110.74793
173,110.36966000000001
174,110.63923000000001
175,110.77835999999999
176,110.8088
177,111.02184
178,110.9088
179,110.97836000000002
180,110.90445
181,110.87836000000001
182,110.95226999999998
183,111.0001
184,110.92183999999999
185,110.86096999999998
186,110.86531999999998
187,110.81749
188,110.8001
189,110.78271
190,110.82619000000001
191,110.81749
192,110.75226999999998
193,110.76966000000002
194,110.85662
195,110.85227
196,110.84793000000002
197,110.84358
198,110.86531999999998
199,110.88271000000002
200,110.92618999999999
201,110.86966
202,110.86531999999998
203,110.85227
204,110.8088
205,110.86531999999998
206,110.87401
207,110.85662
208,110.77835999999999
209,110.82184000000001
210,110.85662
211,110.83923
212,110.8001
213,110.8088
214,110.82184000000001
215,110.83053000000002
216,110.86531999999998
217,110.89575
218,110.93053
219,110.95226999999998
220,110.94358000000003
221,110.93053
222,110.94358000000003
223,110.96532
224,110.94793
225,110.9088
226,110.86531999999998
227,110.94358000000003
228,110.99575
229,111.06532000000001
230,111.09575000000001
231,108.70879
232,108.72183999999999
233,108.81313999999999
234,108.76531999999999
235,108.31313999999999
236,108.24792
237,108.23488
238,108.79575000000001
239,109.03053000000001
240,108.83487999999998
241,109.21748999999998
242,109.00879
243,108.78705
244,108.62183999999999
245,108.60009999999998
246,108.53488
247,108.78271000000001
248,108.66096999999999
249,108.57401
250,108.23923
251,108.67836000000003
252,108.58271000000002
253,108.16096999999999
254,108.12618
255,108.42618
256,108.3914
257,108.73923
258,108.62183999999999
259,109.05227
260,109.06532
261,108.64792000000001
262,108.65227000000002
263,108.05227
264,108.18271000000001
265,108.0914
266,108.10878999999998
267,108.11313999999999
268,108.05227
269,108.00878999999999
270,107.97836000000001
271,107.96966
272,107.95227
273,107.98271000000001
274,107.96531
275,107.94358000000001
276,107.93923000000001
277,107.94358000000001
278,107.93053
279,107.96096999999999
280,108.00445
281,108.06531000000001
282,108.04791999999999
283,108.04358
284,108.01313999999999
285,108.00878999999999
286,108.00445
287,107.99575
288,108.0001
289,107.98705
290,108.0001
291,107.99575
292,107.98271000000001
293,107.97836000000001
294,108.00878999999999
295,108.00445
296,108.0001
297,108.01313999999999
298,108.03488
299,108.03923
300,108.00878999999999
301,108.04791999999999
302,108.02618000000001
303,107.98705
304,107.96966
305,107.95227
306,107.9001
307,107.89575
308,107.91748999999999
309,107.87401000000001
310,107.86966000000001
311,107.88271
312,107.93488
313,107.91313999999998
314,107.88705
315,107.95662
316,107.92618
317,110.08271000000002
318,109.51313999999999
319,109.96096999999997
320,109.2001
321,109.34358
322,109.05227
323,108.37401000000001
324,106.81313999999999
325,107.63923
326,107.72618
327,107.1914
328,107.57836
329,107.83053000000001
330,107.78705
331,108.3001
332,108.06097
333,109.1001
334,109.78706000000001
335,110.18706
336,110.62618999999998
337,110.69575
338,110.68271000000001
339,111.46096999999997
340,111.46531999999999
341,110.96967000000001
342,111.03923
343,109.9001
344,110.21748999999998
345,110.63923000000001
346,110.96967000000001
347,110.15226999999999
348,109.9914
349,110.10445
350,109.96531999999998
351,110.24793000000001
352,110.27836
353,110.27836
354,110.31748999999999
355,110.23923
356,110.26097000000001
357,110.44792999999999
358,110.40445000000001
359,110.48271000000001
360,110.44358000000001
361,110.41748999999997
362,110.39139999999999
363,110.36532
364,110.42618999999999
365,110.39139999999999
366,110.42618999999999
367,110.46096999999999
368,110.43053
369,110.40879
370,110.39574999999999
371,110.5914
372,110.43923000000001
373,110.47401
374,110.42183999999999
375,110.41313999999997
376,110.45227
377,110.51313999999999
378,110.51749
379,110.55227
380,110.55227
381,110.53922999999999
382,110.52618999999997
383,110.61314
384,110.55227
385,110.58271
386,110.57836
387,110.56097
388,110.53053000000001
389,110.53487999999999
390,110.51313999999999
391,110.5088
392,110.51313999999999
393,110.50010000000002
394,110.47836000000001
395,110.46531999999999
396,110.46966
397,110.54357999999999
398,110.53487999999999
399,110.6001
400,110.61748999999998
401,110.63923000000001
402,110.58271
403,110.49140000000001
404,110.93923000000001
405,110.20879
406,110.44358000000001
407,111.03923
408,111.60445
409,110.86966
410,111.58706
411,111.63054000000001
412,111.68271000000001
413,112.5001
414,111.68271000000001
415,111.99141000000003
416,112.17836000000001
417,112.51313999999999
418,112.56966999999999
419,112.52184000000001
420,112.17836000000001
421,112.16967
422,111.7001
423,111.56097
424,111.66966999999998
425,111.7088
426,111.65662
427,111.6914
428,111.66966999999998
429,112.05227
430,111.93923000000001
431,112.10445000000001
432,112.50445
433,112.63488000000001
434,112.78706000000001
435,112.96096999999999
