,0
0,2921.4100000000003
1,2925.94
2,2950.7300000000005
3,2932.98
4,2938.17
5,2928.9000000000005
6,2914.95
7,2902.08
8,2930.91
9,2934.53
10,2941.27
11,2938.71
12,2947.93
13,2938.59
14,2941.5699999999997
15,2943.92
16,2943.92
17,2996.43
18,2998.79
19,2989.39
20,3007.12
21,3017.99
22,3015.31
23,3009.33
24,3010.17
25,3013.56
26,3015.32
27,3017.72
28,3017.95
29,3018.64
30,3020.53
31,3022.3100000000004
32,3023.56
33,3025.79
34,3029.52
35,3033.67
36,3029.12
37,3027.9
38,3030.5
39,3034.57
40,3025.17
41,3031.0499999999997
42,3033.76
43,3038.12
44,3042.46
45,3043.33
46,3042.36
47,3034.3
48,3024.3400000000006
49,3020.27
50,3031.72
51,3030.73
52,3023.2100000000005
53,3023.2100000000005
54,3017.01
55,3008.95
56,3013.8399999999997
57,3013.7600000000007
58,3014.21
59,3015.05
60,3026.9500000000003
61,3018.66
62,3022.3300000000004
63,3030.81
64,3020.88
65,3021.84
66,3019.37
67,3020.12
68,3014.72
69,3017.0600000000004
70,3018.6699999999996
71,3016.86
72,3016.9099999999994
73,3020.22
74,3010.8500000000004
75,3002.73
76,2999.92
77,2994.86
78,3001.22
79,3004.11
80,2996.4199999999996
81,2996.83
82,2996.35
83,3002.23
84,2996.1100000000006
85,2998.7000000000003
86,2989.2
87,3002.21
88,3002.63
89,3001.78
90,3001.78
91,2957.41
92,2947.9
93,2952.3200000000006
94,2961.63
95,2969.95
96,2962.81
97,2962.97
98,2977.48
99,2982.3
100,2986.2999999999997
101,2984.4999999999995
102,2992.69
103,2993.23
104,2986.88
105,3000.28
106,3000.84
107,3008.82
108,3003.09
109,3003.87
110,3001.32
111,3000.1599999999994
112,3010.13
113,3016.11
114,3014.47
115,3016.93
116,3013.21
117,3018.4399999999996
118,3009.0099999999998
119,3028.2
120,3033.1999999999994
121,3039.32
122,3025.84
123,3036.84
124,3035.28
125,3035.5900000000006
126,3032.84
127,3032.84
128,3010.78
129,3019.1
130,3032.59
131,3015.4700000000003
132,3015.2
133,3016.3900000000003
134,3013.22
135,3006.05
136,3006.5399999999995
137,3009.09
138,3006.87
139,3011.23
140,3006.83
141,3006.5199999999995
142,2998.48
143,3005.68
144,3005.51
145,3011.5000000000005
146,3011.89
147,3013.45
148,3015.73
149,3020.0099999999998
150,3021.6
151,3022.7500000000005
152,3021.9499999999994
153,3021.4300000000003
154,3028.76
155,3022.92
156,3013.88
157,3016.46
158,3035.1
159,3027.25
160,3027.13
161,3035.68
162,3036.3199999999997
163,3036.3199999999997
164,3043.4700000000003
165,3043.02
166,3047.5
167,3049.99
168,3049.07
169,3037.08
170,3039.72
171,3040.07
172,3040.1
173,3028.64
174,3021.05
175,3025.8
176,3021.76
177,3007.6
178,3009.79
179,2993.77
180,2988.88
181,2993.36
182,2998.51
183,2996.23
184,2997.81
185,2998.7400000000002
186,2997.45
187,2985.83
188,3006.99
189,3012.61
190,3013.7800000000007
191,3003.72
192,3004.69
193,2987.62
194,2960.8700000000003
195,2972.3699999999994
196,2975.08
197,2977.13
198,2976.35
199,2977.1
200,2979.4199999999996
201,2979.4199999999996
202,3017.9000000000005
203,3016.72
204,3012.55
205,3016.65
206,3020.94
207,3013.95
208,3017.68
209,3016.95
210,3008.3199999999997
211,3007.1300000000006
212,3000.5000000000005
213,3000.1199999999994
214,3006.13
215,3003.06
216,2999.2399999999993
217,3001.32
218,3007.24
219,3005.8
220,3012.66
221,3004.94
222,2997.97
223,2998.7400000000002
224,3003.34
225,3010.75
226,3012.07
227,3012.58
228,3017.76
229,3033.25
230,3031.78
231,3023.93
232,3024.52
233,3023.12
234,3031.0099999999998
235,3030.81
236,3031.73
237,3045.09
238,3045.09
239,3036.9
240,3041.26
241,3030.94
242,3038.32
243,3024.14
244,3028.3299999999995
245,3025.25
246,3016.48
247,3018.05
248,3018.1700000000005
249,3016.51
250,3023.11
251,3027.06
252,3025.59
253,3023.01
254,3019.87
255,3007.14
256,3006.45
257,3001.49
258,3004.08
259,3004.9
260,2999.2199999999993
261,3003.82
262,3002.64
263,3007.53
264,3008.08
265,3003.24
266,3002.52
267,3003.67
268,2999.28
269,3012.4200000000005
270,3015.4900000000002
271,3016.94
272,3017.22
273,3018.05
274,3021.01
275,3021.01
276,3003.6
277,2990.64
278,2984.1
279,2975.0100000000007
280,2983.46
281,2977.1799999999994
282,2976.55
283,2970.68
284,2974.67
285,2973.47
286,2973.1700000000005
287,2974.43
288,2978.9200000000005
289,2976.87
290,2982.54
291,2972.9800000000005
292,2978.7
293,2976.08
294,2974.12
295,2977.77
296,2976.56
297,2967.7299999999996
298,2971.9299999999994
299,2965.4700000000003
300,2965.6
301,2965.83
302,2954.0
303,2949.03
304,2948.89
305,2938.74
306,2945.2499999999995
307,2937.77
308,2944.9
309,2948.59
310,2948.79
311,2951.85
312,2951.85
313,2925.14
314,2939.93
315,2936.24
316,2942.0299999999997
317,2941.27
318,2929.71
319,2923.76
320,2914.18
321,2910.8699999999994
322,2914.47
323,2916.45
324,2911.82
325,2926.16
326,2926.3
327,2928.6700000000005
328,2930.0500000000006
329,2934.4799999999996
330,2925.5099999999998
331,2917.12
332,2917.33
333,2920.28
334,2923.14
335,2930.61
336,2933.4
337,2937.23
338,2937.53
339,2922.49
340,2916.3
341,2878.74
342,2872.83
343,2881.42
344,2891.29
345,2886.7
346,2897.81
347,2895.8600000000006
348,2896.6299999999997
349,2896.6299999999997
350,2917.2
351,2930.6
352,2927.8699999999994
353,2917.93
354,2904.6
355,2911.05
356,2919.59
357,2927.01
358,2924.94
359,2920.37
360,2921.26
361,2920.56
362,2915.96
363,2917.68
364,2915.92
365,2909.43
366,2912.39
367,2906.01
368,2907.71
369,2900.05
370,2887.65
371,2888.94
372,2879.51
373,2871.59
374,2881.39
375,2885.3399999999997
376,2875.07
377,2892.13
378,2900.53
379,2907.07
380,2922.0
381,2929.28
382,2908.89
383,2907.24
384,2908.72
385,2905.3
386,2905.3
387,2922.1599999999994
388,2910.28
389,2898.56
390,2904.07
391,2913.35
392,2916.0800000000004
393,2918.85
394,2919.73
395,2921.26
396,2922.53
397,2924.89
398,2922.15
399,2917.61
400,2907.0
401,2912.1
402,2916.4099999999994
403,2915.96
404,2918.87
405,2914.41
406,2910.01
407,2899.44
408,2905.82
409,2907.46
410,2906.8
411,2926.9
412,2915.46
413,2907.3200000000006
414,2905.4099999999994
415,2910.95
416,2893.6000000000004
417,2900.89
418,2884.41
419,2883.59
420,2876.4500000000003
421,2878.07
422,2879.39
423,2879.39
424,2876.9
425,2883.3699999999994
426,2874.18
427,2871.15
428,2842.42
429,2837.83
430,2819.24
431,2813.08
432,2815.8
433,2814.71
434,2816.21
435,2809.7000000000003
436,2814.13
437,2818.14
438,2822.2500000000005
439,2815.92
440,2808.98
441,2812.83
442,2800.14
443,2800.6
444,2794.01
445,2806.81
446,2811.0000000000005
447,2813.1299999999997
448,2808.73
449,2811.15
450,2810.0
451,2799.3899999999994
452,2794.22
453,2792.82
454,2794.57
455,2789.56
456,2774.33
457,2784.58
458,2785.89
459,2785.17
460,2785.17
461,2801.51
462,2768.24
463,2765.36
464,2791.97
465,2807.52
466,2788.93
467,2777.7899999999995
468,2777.85
469,2774.42
470,2791.68
471,2790.27
472,2789.72
473,2784.75
474,2778.77
475,2769.74
476,2769.22
477,2753.73
478,2737.9
479,2724.39
480,2725.96
481,2731.02
482,2730.35
483,2721.07
484,2721.44
485,2727.07
486,2715.93
487,2745.54
488,2744.17
489,2757.0900000000006
490,2742.14
491,2720.28
492,2716.44
493,2733.2300000000005
494,2744.7100000000005
495,2743.47
496,2736.5
497,2736.5
498,2752.2
499,2756.1700000000005
500,2772.6799999999994
501,2786.45
502,2796.16
503,2794.97
504,2798.89
505,2804.63
506,2804.81
507,2819.14
508,2811.73
509,2812.71
510,2808.78
511,2812.51
512,2814.2
513,2809.61
514,2814.04
515,2808.62
516,2811.72
517,2816.38
518,2815.63
519,2815.05
520,2803.25
521,2807.83
522,2793.6700000000005
523,2792.66
524,2784.61
525,2803.67
526,2808.72
527,2816.0500000000006
528,2813.18
529,2802.45
530,2797.86
531,2790.6
532,2789.86
533,2789.05
534,2789.05
535,2730.7599999999998
536,2714.35
537,2701.47
538,2693.67
539,2673.92
540,2679.56
541,2680.65
542,2692.72
543,2687.57
544,2696.5100000000007
545,2700.65
546,2706.09
547,2700.09
548,2705.07
549,2700.7099999999996
550,2686.56
551,2686.63
552,2704.44
553,2705.45
554,2693.05
555,2700.41
556,2704.45
557,2710.04
558,2702.36
559,2704.46
560,2706.38
561,2710.07
562,2722.32
563,2718.53
564,2701.63
565,2700.75
566,2694.02
567,2693.2399999999993
568,2689.76
569,2688.18
570,2680.35
571,2680.35
572,2726.55
573,2705.94
574,2707.36
575,2721.96
576,2725.49
577,2722.62
578,2719.5200000000004
579,2727.08
580,2733.27
581,2728.44
582,2721.19
583,2715.3
584,2720.34
585,2720.32
586,2723.14
587,2727.4
588,2724.6
589,2728.17
590,2725.03
591,2722.14
592,2713.42
593,2722.72
594,2741.75
595,2735.32
596,2733.9000000000005
597,2738.34
598,2731.91
599,2721.23
600,2731.6
601,2735.5200000000004
602,2730.88
603,2729.16
604,2737.28
605,2749.32
606,2749.42
607,2756.16
608,2756.16
609,2813.82
610,2831.83
611,2842.82
612,2834.43
613,2833.24
614,2836.75
615,2841.46
616,2837.5
617,2841.92
618,2842.35
619,2843.96
620,2849.09
621,2846.96
622,2847.79
623,2851.8
624,2851.54
625,2851.81
626,2851.96
627,2850.02
628,2848.34
629,2850.19
630,2848.5
631,2846.79
632,2847.85
633,2844.75
634,2838.45
635,2842.34
636,2844.47
637,2842.17
638,2839.2
639,2838.13
640,2841.49
641,2835.25
642,2836.69
643,2835.83
644,2833.8700000000003
645,2833.8700000000003
646,2845.0100000000007
647,2846.23
648,2847.4
649,2860.27
650,2830.22
651,2844.22
652,2840.91
653,2827.42
654,2820.12
655,2823.46
656,2824.26
657,2822.81
658,2823.95
659,2822.04
660,2825.19
661,2831.67
662,2836.1
663,2837.6399999999994
664,2835.63
665,2829.04
666,2826.35
667,2829.3400000000006
668,2824.09
669,2827.13
670,2832.33
671,2828.1500000000005
672,2834.52
673,2819.59
674,2815.6
675,2811.99
676,2816.79
677,2812.16
678,2809.02
679,2816.28
680,2816.7
681,2821.26
682,2821.26
683,2829.58
684,2835.71
685,2840.26
686,2842.42
687,2855.21
688,2856.87
689,2866.11
690,2866.43
691,2865.1100000000006
692,2875.58
693,2881.67
694,2875.74
695,2874.17
696,2872.3
697,2872.99
698,2873.8
699,2874.08
700,2875.5899999999997
701,2878.67
702,2884.51
703,2878.9299999999994
704,2876.95
705,2880.69
706,2878.85
707,2885.22
708,2880.4
709,2880.39
710,2880.99
711,2887.45
712,2895.66
713,2895.56
714,2899.44
715,2896.24
716,2896.7
717,2896.51
718,2897.72
719,2897.72
720,2908.0200000000004
721,2897.65
722,2893.75
723,2889.93
724,2906.81
725,2910.38
726,2913.14
727,2909.84
728,2916.87
729,2915.09
730,2918.37
731,2920.63
732,2925.39
733,2936.32
734,2929.72
735,2926.29
736,2930.22
737,2928.75
738,2927.5
739,2928.52
740,2926.82
741,2921.23
742,2924.05
743,2926.53
744,2924.2
745,2923.78
746,2908.77
747,2910.27
748,2912.84
749,2916.74
750,2911.7
751,2908.96
752,2894.87
753,2892.97
754,2893.79
755,2895.15
756,2895.15
757,2892.92
758,2886.59
759,2896.58
760,2903.28
761,2897.89
762,2894.25
763,2896.16
764,2896.21
765,2890.96
766,2892.14
767,2885.87
768,2877.16
769,2877.32
770,2871.6
771,2868.3
772,2858.05
773,2861.1
774,2856.94
775,2868.61
776,2874.45
777,2869.16
778,2865.65
779,2868.31
780,2859.21
781,2863.98
782,2864.22
783,2858.64
784,2855.68
785,2850.42
786,2851.8
787,2856.05
788,2856.59
789,2854.18
790,2862.61
791,2863.31
792,2871.05
793,2871.05
794,2911.97
795,2915.28
796,2915.23
797,2912.77
798,2920.07
799,2921.19
800,2922.66
801,2930.15
802,2929.32
803,2928.39
804,2926.41
805,2923.7899999999995
806,2925.48
807,2929.17
808,2928.39
809,2930.46
810,2924.8
811,2926.46
812,2924.6
813,2925.53
814,2923.98
815,2923.27
816,2928.2
817,2930.35
818,2922.72
819,2919.6
820,2929.33
821,2928.56
822,2932.47
823,2933.56
824,2932.16
825,2929.71
826,2932.27
827,2933.3100000000004
828,2932.24
829,2933.91
830,2933.91
831,2905.57
832,2910.02
833,2917.46
834,2927.94
835,2931.4
836,2928.58
837,2924.59
838,2918.06
839,2925.51
840,2913.8
841,2914.78
842,2920.17
843,2923.12
844,2923.51
845,2921.58
846,2916.58
847,2923.28
848,2921.92
849,2921.51
850,2919.02
851,2918.2
852,2915.55
853,2918.47
854,2926.02
855,2920.82
856,2921.22
857,2917.6
858,2921.0799999999995
859,2910.75
860,2912.86
861,2909.87
862,2892.75
863,2887.94
864,2889.29
865,2890.63
866,2887.38
867,2887.38
868,2874.15
869,2866.27
870,2861.8
871,2862.94
872,2848.14
873,2838.67
874,2836.89
875,2841.89
876,2835.81
877,2838.69
878,2837.31
879,2821.3
880,2828.77
881,2825.6399999999994
882,2822.03
883,2819.52
884,2823.77
885,2823.62
886,2822.75
887,2826.39
888,2825.91
889,2827.37
890,2825.8
891,2828.33
892,2826.1
893,2827.33
894,2825.75
895,2810.19
896,2808.6800000000003
897,2807.27
898,2819.07
899,2818.97
900,2815.93
901,2813.49
902,2813.22
903,2820.24
904,2820.24
905,2850.21
906,2846.45
907,2845.59
908,2839.45
909,2847.75
910,2859.7
911,2849.9
912,2855.98
913,2851.8
914,2854.86
915,2857.34
916,2858.94
917,2855.57
918,2864.36
919,2871.53
920,2873.36
921,2881.3
922,2874.46
923,2876.34
924,2874.79
925,2874.22
926,2875.05
927,2876.7
928,2883.76
929,2890.35
930,2886.15
931,2877.13
932,2877.8
933,2876.15
934,2887.19
935,2885.08
936,2873.5
937,2865.86
938,2874.08
939,2874.43
940,2877.42
941,2877.42
942,2926.15
943,2934.52
944,2943.19
945,2937.77
946,2936.36
947,2940.82
948,2942.13
949,2946.29
950,2944.2200000000003
951,2944.33
952,2939.3599999999997
953,2936.89
954,2931.07
955,2932.06
956,2930.83
957,2920.51
958,2912.95
959,2918.26
960,2913.65
961,2918.41
962,2922.34
963,2927.65
964,2937.63
965,2933.66
966,2934.77
967,2935.48
968,2929.22
969,2931.49
970,2927.83
971,2925.64
972,2935.32
973,2941.0
974,2935.27
975,2932.17
976,2930.01
977,2929.16
978,2929.16
979,2904.45
980,2899.42
981,2897.89
982,2886.72
983,2892.95
984,2879.82
985,2881.84
986,2883.56
987,2903.9
988,2897.89
989,2894.48
990,2892.93
991,2894.9300000000003
992,2898.08
993,2912.51
994,2914.77
995,2913.1
996,2917.84
997,2921.06
998,2917.82
999,2919.74
1000,2919.69
1001,2929.67
1002,2927.67
1003,2926.73
1004,2925.7
1005,2915.83
1006,2920.29
1007,2916.84
1008,2919.79
1009,2919.92
1010,2927.06
1011,2933.82
1012,2936.27
1013,2935.54
1014,2945.75
1015,2945.75
1016,2955.78
1017,2959.43
1018,2965.39
1019,2961.79
1020,2956.23
1021,2962.08
1022,2959.77
1023,2960.3
1024,2967.46
1025,2977.97
1026,2972.89
1027,2971.45
1028,2973.01
1029,2975.7
