<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
US2.AAPL,15,20090102,94500,85.62,86.93,85.16,86.73
US2.AAPL,15,20090102,100000,86.74,87.3,86.65,86.98
US2.AAPL,15,20090102,101500,86.95,87.23,86.81,87.16
US2.AAPL,15,20090102,103000,87.15,87.24,86.67,87.02
US2.AAPL,15,20090102,104500,87.02,87.64,86.87,87.53
US2.AAPL,15,20090102,110000,87.51,87.86,87.51,87.56
US2.AAPL,15,20090102,111500,87.58,87.81,87.4,87.54
US2.AAPL,15,20090102,113000,87.53,87.89,87.31,87.82
US2.AAPL,15,20090102,114500,87.8,88.1,87.72,87.88
US2.AAPL,15,20090102,120000,87.88,88.1,87.78,88.04
US2.AAPL,15,20090102,121500,88.03,88.85,87.91,88.7699
US2.AAPL,15,20090102,123000,88.73,89.44,88.58,89.42
US2.AAPL,15,20090102,124500,89.41,89.78,89.34,89.55
US2.AAPL,15,20090102,130000,89.55,89.7,89.25,89.45
US2.AAPL,15,20090102,131500,89.45,89.72,89.25,89.6599
US2.AAPL,15,20090102,133000,89.64,89.7,89.39,89.56
US2.AAPL,15,20090102,134500,89.56,89.89,89.55,89.7678
US2.AAPL,15,20090102,140000,89.77,89.88,89.47,89.55
US2.AAPL,15,20090102,141500,89.57,89.6,89.32,89.52
US2.AAPL,15,20090102,143000,89.52,89.95,89.47,89.89
US2.AAPL,15,20090102,144500,89.9,90,89.75,89.77
US2.AAPL,15,20090102,150000,89.79,89.99,89.76,89.97
US2.AAPL,15,20090102,151500,89.97,90.3,89.97,90.232
US2.AAPL,15,20090102,153000,90.25,90.69,90.245,90.6
US2.AAPL,15,20090102,154500,90.6,90.97,90.45,90.79
US2.AAPL,15,20090102,160000,90.7801,91.04,90.43,90.68
US2.AAPL,15,20090105,94500,93.2,94.56,92.71,94.23
US2.AAPL,15,20090105,100000,94.23,94.31,93.34,93.45
US2.AAPL,15,20090105,101500,93.45,93.78,93.01,93.741
US2.AAPL,15,20090105,103000,93.76,94.18,93.3,94.1
US2.AAPL,15,20090105,104500,94.11,94.78,93.94,94.61
US2.AAPL,15,20090105,110000,94.61,94.91,94.46,94.52
US2.AAPL,15,20090105,111500,94.51,94.92,94.44,94.68
US2.AAPL,15,20090105,113000,94.68,94.95,94.3,94.46
US2.AAPL,15,20090105,114500,94.44,94.75,94.21,94.6899
US2.AAPL,15,20090105,120000,94.67,94.8,94.2,94.26
US2.AAPL,15,20090105,121500,94.24,94.68,94.22,94.58
US2.AAPL,15,20090105,123000,94.59,95.3,94.56,95.08
US2.AAPL,15,20090105,124500,95.08,95.09,94.62,94.64
US2.AAPL,15,20090105,130000,94.63,95.14,94.62,95.08
US2.AAPL,15,20090105,131500,95.09,95.24,94.87,95.04
US2.AAPL,15,20090105,133000,95.04,95.67,94.9,95.51
US2.AAPL,15,20090105,134500,95.47,95.56,94.98,95.37
US2.AAPL,15,20090105,140000,95.38,95.86,95.3,95.8354
US2.AAPL,15,20090105,141500,95.83,96,95.65,95.74
US2.AAPL,15,20090105,143000,95.75,96.18,95.71,95.92
US2.AAPL,15,20090105,144500,95.9,95.97,95.65,95.68
US2.AAPL,15,20090105,150000,95.68,95.72,94.1,94.6
US2.AAPL,15,20090105,151500,94.58,95.3,94.53,94.8
US2.AAPL,15,20090105,153000,94.81,95.12,94.28,94.42
US2.AAPL,15,20090105,154500,94.42,94.98,94.35,94.58
US2.AAPL,15,20090105,160000,94.57,94.79,94.42,94.6
US2.AAPL,15,20090106,94500,95.87,96.43,95.28,96.01
US2.AAPL,15,20090106,100000,96.001,96.57,95.83,96.03
US2.AAPL,15,20090106,101500,96.02,96.94,95.76,96.91
US2.AAPL,15,20090106,103000,96.91,97.17,96.63,96.89
US2.AAPL,15,20090106,104500,96.89,96.91,96.28,96.39
US2.AAPL,15,20090106,110000,96.3899,96.4,95.8,95.97
US2.AAPL,15,20090106,111500,95.99,96.09,95.37,95.57
US2.AAPL,15,20090106,113000,95.55,96.1,95.42,95.42
US2.AAPL,15,20090106,114500,95.44,96.04,95.44,95.95
US2.AAPL,15,20090106,120000,95.93,96.03,95.65,95.79
US2.AAPL,15,20090106,121500,95.82,96.21,95.57,96.05
US2.AAPL,15,20090106,123000,96.05,96.1,95.76,95.79
US2.AAPL,15,20090106,124500,95.79,96.32,95.75,96.11
US2.AAPL,15,20090106,130000,96.11,96.79,96.03,96.35
US2.AAPL,15,20090106,131500,96.337,96.37,94.76,94.85
US2.AAPL,15,20090106,133000,94.82,95.45,94.65,94.95
US2.AAPL,15,20090106,134500,94.95,95.09,93.22,93.57
US2.AAPL,15,20090106,140000,93.57,93.85,93.12,93.49
US2.AAPL,15,20090106,141500,93.51,93.64,92.8,93.49
US2.AAPL,15,20090106,143000,93.49,94,93.46,93.78
US2.AAPL,15,20090106,144500,93.76,94.05,93.6,93.83
US2.AAPL,15,20090106,150000,93.8344,94.13,93.7,93.94
US2.AAPL,15,20090106,151500,93.96,94,93.14,93.3658
US2.AAPL,15,20090106,153000,93.3699,93.47,92.6,92.66
US2.AAPL,15,20090106,154500,92.67,93.04,92.39,92.96
US2.AAPL,15,20090106,160000,92.98,93.23,92.75,93
US2.AAPL,15,20090107,94500,91.8,91.81,90.68,91.01
US2.AAPL,15,20090107,100000,91.01,92.26,90.97,92.12
US2.AAPL,15,20090107,101500,92.13,92.34,90.77,90.91
US2.AAPL,15,20090107,103000,90.91,91.06,90.52,90.9
US2.AAPL,15,20090107,104500,90.88,91.54,90.5,91.3801
US2.AAPL,15,20090107,110000,91.37,91.73,91.2,91.62
US2.AAPL,15,20090107,111500,91.62,91.98,91.5,91.72
US2.AAPL,15,20090107,113000,91.74,91.97,91.45,91.58
US2.AAPL,15,20090107,114500,91.57,91.89,91.27,91.8
US2.AAPL,15,20090107,120000,91.81,92.15,91.58,91.67
US2.AAPL,15,20090107,121500,91.68,91.8,91.45,91.64
US2.AAPL,15,20090107,123000,91.65,91.98,91.58,91.93
US2.AAPL,15,20090107,124500,91.95,92.5,91.76,92.14
US2.AAPL,15,20090107,130000,92.13,92.24,91.86,92
US2.AAPL,15,20090107,131500,92.02,92.14,91.65,91.7201
US2.AAPL,15,20090107,133000,91.72,92.06,91.53,91.56
US2.AAPL,15,20090107,134500,91.55,91.84,91.35,91.39
US2.AAPL,15,20090107,140000,91.36,91.38,90.87,90.919
US2.AAPL,15,20090107,141500,90.91,91.27,90.86,91.13
US2.AAPL,15,20090107,143000,91.11,91.1122,90.44,90.68
US2.AAPL,15,20090107,144500,90.69,90.99,90.37,90.8844
US2.AAPL,15,20090107,150000,90.88,90.94,90.59,90.79
US2.AAPL,15,20090107,151500,90.78,90.9,90.26,90.49
US2.AAPL,15,20090107,153000,90.49,90.99,90.33,90.88
US2.AAPL,15,20090107,154500,90.88,90.98,90.43,90.67
US2.AAPL,15,20090107,160000,90.67,91,90.47,91
US2.AAPL,15,20090108,94500,90.5,91.72,90.4,91.41
US2.AAPL,15,20090108,100000,91.39,91.42,90.78,90.83
US2.AAPL,15,20090108,101500,90.83,91.08,90.35,90.499
US2.AAPL,15,20090108,103000,90.47,90.58,90.04,90.5
US2.AAPL,15,20090108,104500,90.49,90.95,90.25,90.81
US2.AAPL,15,20090108,110000,90.83,91.28,90.77,91.18
US2.AAPL,15,20090108,111500,91.2,91.5,91.1,91.2
US2.AAPL,15,20090108,113000,91.21,91.4,90.87,90.88
US2.AAPL,15,20090108,114500,90.89,91.14,90.66,91.12
US2.AAPL,15,20090108,120000,91.1,91.13,90.55,90.78
US2.AAPL,15,20090108,121500,90.79,91.16,90.66,91.13
US2.AAPL,15,20090108,123000,91.12,91.19,90.81,90.93
US2.AAPL,15,20090108,124500,90.93,91.3,90.83,91.28
US2.AAPL,15,20090108,130000,91.272,91.82,91.26,91.62
US2.AAPL,15,20090108,131500,91.606,91.69,90.85,90.9
US2.AAPL,15,20090108,133000,90.91,91.36,90.86,91.09
US2.AAPL,15,20090108,134500,91.11,91.55,90.91,91.54
US2.AAPL,15,20090108,140000,91.55,91.65,91.22,91.45
US2.AAPL,15,20090108,141500,91.44,92.07,91.31,92.03
US2.AAPL,15,20090108,143000,92.02,92.44,92.02,92.25
US2.AAPL,15,20090108,144500,92.25,92.45,91.84,92.42
US2.AAPL,15,20090108,150000,92.4202,93.06,92.4,92.8401
US2.AAPL,15,20090108,151500,92.84,93.15,92.22,92.3
US2.AAPL,15,20090108,153000,92.31,92.71,92.2,92.47
US2.AAPL,15,20090108,154500,92.47,92.55,92.04,92.501
US2.AAPL,15,20090108,160000,92.5125,92.86,92.31,92.8
US2.AAPL,15,20090109,94500,93.3,93.38,91.44,91.5699
US2.AAPL,15,20090109,100000,91.53,91.83,90.9,90.94
US2.AAPL,15,20090109,101500,90.95,91.37,90.71,91
US2.AAPL,15,20090109,103000,90.9766,91.02,90.39,90.57
US2.AAPL,15,20090109,104500,90.57,90.89,90.14,90.69
US2.AAPL,15,20090109,110000,90.69,90.99,90.5,90.55
US2.AAPL,15,20090109,111500,90.54,91.09,90.5,90.69
US2.AAPL,15,20090109,113000,90.69,90.9688,90.42,90.73
US2.AAPL,15,20090109,114500,90.73,90.9,90.38,90.43
US2.AAPL,15,20090109,120000,90.44,90.62,90.25,90.54
US2.AAPL,15,20090109,121500,90.5388,90.95,90.421,90.69
US2.AAPL,15,20090109,123000,90.7,90.9,90.6,90.71
US2.AAPL,15,20090109,124500,90.71,90.9,90.6,90.8001
US2.AAPL,15,20090109,130000,90.8,91,90.8,90.86
US2.AAPL,15,20090109,131500,90.86,91.22,90.65,90.75
US2.AAPL,15,20090109,133000,90.73,90.82,90.5,90.77
US2.AAPL,15,20090109,134500,90.77,91.38,90.56,91.21
US2.AAPL,15,20090109,140000,91.2,91.35,90.83,90.98
US2.AAPL,15,20090109,141500,90.98,91.3,90.98,91.16
US2.AAPL,15,20090109,143000,91.1698,91.53,91.12,91.31
US2.AAPL,15,20090109,144500,91.31,91.67,91.22,91.5175
US2.AAPL,15,20090109,150000,91.521,91.75,91.3,91.44
US2.AAPL,15,20090109,151500,91.44,91.63,90.72,90.91
US2.AAPL,15,20090109,153000,90.9,90.99,90.55,90.77
US2.AAPL,15,20090109,154500,90.75,91.2,90.73,91.14
US2.AAPL,15,20090109,160000,91.16,91.19,90.27,90.58
US2.AAPL,15,20090112,94500,90.46,90.99,89.5,90.19
US2.AAPL,15,20090112,100000,90.22,90.7,89.73,90.45
US2.AAPL,15,20090112,101500,90.47,90.5,89.52,89.64
US2.AAPL,15,20090112,103000,89.65,89.82,89.25,89.63
US2.AAPL,15,20090112,104500,89.63,89.77,89.26,89.37
US2.AAPL,15,20090112,110000,89.37,89.53,89.22,89.33
US2.AAPL,15,20090112,111500,89.35,89.56,89.14,89.16
US2.AAPL,15,20090112,113000,89.152,89.2,88.9,88.98
US2.AAPL,15,20090112,114500,88.97,88.99,88.4,88.52
US2.AAPL,15,20090112,120000,88.53,88.53,88.13,88.2
US2.AAPL,15,20090112,121500,88.2,88.38,87.99,88.31
US2.AAPL,15,20090112,123000,88.3197,88.5389,88.29,88.34
US2.AAPL,15,20090112,124500,88.37,88.73,88.35,88.42
US2.AAPL,15,20090112,130000,88.41,88.45,88.18,88.29
US2.AAPL,15,20090112,131500,88.28,88.52,88.16,88.4301
US2.AAPL,15,20090112,133000,88.4301,88.5,88.3,88.361
US2.AAPL,15,20090112,134500,88.35,88.35,88.08,88.2701
US2.AAPL,15,20090112,140000,88.28,88.48,88.22,88.34
US2.AAPL,15,20090112,141500,88.355,88.355,88.02,88.12
US2.AAPL,15,20090112,143000,88.12,88.2696,87.84,87.98
US2.AAPL,15,20090112,144500,87.97,88.05,87.63,87.69
US2.AAPL,15,20090112,150000,87.69,88.24,87.55,88.13
US2.AAPL,15,20090112,151500,88.14,88.3,87.66,87.79
US2.AAPL,15,20090112,153000,87.79,88.2,87.7,88.11
US2.AAPL,15,20090112,154500,88.11,88.31,87.831,88.3
US2.AAPL,15,20090112,160000,88.3,88.88,88.17,88.66
US2.AAPL,15,20090113,94500,88.24,88.93,87.87,88.7
US2.AAPL,15,20090113,100000,88.72,89.7399,88.59,89.27
US2.AAPL,15,20090113,101500,89.28,89.61,89.08,89.26
US2.AAPL,15,20090113,103000,89.261,89.49,88.75,88.8349
US2.AAPL,15,20090113,104500,88.8,88.94,88.13,88.13
US2.AAPL,15,20090113,110000,88.12,88.88,88.12,88.72
US2.AAPL,15,20090113,111500,88.72,88.81,88.39,88.5
US2.AAPL,15,20090113,113000,88.49,88.49,87.66,88.0801
US2.AAPL,15,20090113,114500,88.09,88.53,88.08,88.13
US2.AAPL,15,20090113,120000,88.1318,88.35,88.01,88.2375
US2.AAPL,15,20090113,121500,88.26,88.46,88.17,88.22
US2.AAPL,15,20090113,123000,88.21,88.31,88.07,88.19
US2.AAPL,15,20090113,124500,88.18,88.22,87.74,87.74
US2.AAPL,15,20090113,130000,87.72,87.85,87.35,87.41
US2.AAPL,15,20090113,131500,87.41,87.53,87.05,87.239
US2.AAPL,15,20090113,133000,87.22,87.27,86.62,86.8598
US2.AAPL,15,20090113,134500,86.83,88.95,86.5,86.61
US2.AAPL,15,20090113,140000,86.61,86.75,86.35,86.45
US2.AAPL,15,20090113,141500,86.442,87,86.42,86.9
US2.AAPL,15,20090113,143000,86.9,86.96,86.37,86.5
US2.AAPL,15,20090113,144500,86.5,87.5,86.43,87.18
US2.AAPL,15,20090113,150000,87.162,88,87.15,87.63
US2.AAPL,15,20090113,151500,87.63,87.7,86.89,87.12
US2.AAPL,15,20090113,153000,87.13,87.64,86.87,87.54
US2.AAPL,15,20090113,154500,87.55,87.94,87.06,87.7937
US2.AAPL,15,20090113,160000,87.81,87.97,87.44,87.69
US2.AAPL,15,20090114,94500,86.38,87.25,86.03,86.0612
US2.AAPL,15,20090114,100000,86.07,86.47,85.92,86.2701
US2.AAPL,15,20090114,101500,86.27,86.58,85.77,85.8
US2.AAPL,15,20090114,103000,85.8,86.15,85.6601,85.88
US2.AAPL,15,20090114,104500,85.89,86,85.45,85.57
US2.AAPL,15,20090114,110000,85.58,85.88,85.37,85.81
US2.AAPL,15,20090114,111500,85.81,85.86,85.46,85.57
US2.AAPL,15,20090114,113000,85.5798,85.87,85.53,85.76
US2.AAPL,15,20090114,114500,85.76,86,85.6501,85.87
US2.AAPL,15,20090114,120000,85.87,86.33,85.77,86.2
US2.AAPL,15,20090114,121500,86.2,86.3657,85.99,86.09
US2.AAPL,15,20090114,123000,86.09,86.12,85.78,85.87
US2.AAPL,15,20090114,124500,85.88,85.94,85.52,85.6
US2.AAPL,15,20090114,130000,85.6,85.9,85.5,85.81
US2.AAPL,15,20090114,131500,85.8,85.81,85.25,85.25
US2.AAPL,15,20090114,133000,85.25,85.36,85.08,85.11
US2.AAPL,15,20090114,134500,85.12,85.2899,85.05,85.148
US2.AAPL,15,20090114,140000,85.14,85.36,85,85.07
US2.AAPL,15,20090114,141500,85.07,85.32,84.77,85.23
US2.AAPL,15,20090114,143000,85.22,85.39,85.06,85.39
US2.AAPL,15,20090114,144500,85.38,85.9,85.35,85.67
US2.AAPL,15,20090114,150000,85.67,85.74,85.35,85.43
US2.AAPL,15,20090114,151500,85.43,85.43,85,85.15
US2.AAPL,15,20090114,153000,85.16,85.3,84.79,85.0522
US2.AAPL,15,20090114,154500,85.05,85.27,84.72,84.94
US2.AAPL,15,20090114,160000,84.95,85.8,84.81,85.35
US2.AAPL,15,20090115,94500,80.57,82.4,80.05,82.32
US2.AAPL,15,20090115,100000,82.32,82.59,81.11,81.36
US2.AAPL,15,20090115,101500,81.34,81.61,80.75,80.87
US2.AAPL,15,20090115,103000,80.87,81.3,80.26,81.27
US2.AAPL,15,20090115,104500,81.26,81.38,80.15,81.38
US2.AAPL,15,20090115,110000,81.37,81.625,80.92,80.92
US2.AAPL,15,20090115,111500,80.93,81.45,80.83,81.25
US2.AAPL,15,20090115,113000,81.256,81.37,80.71,81.16
US2.AAPL,15,20090115,114500,81.17,81.56,80.85,80.91
US2.AAPL,15,20090115,120000,80.91,81.34,80.8,81.25
US2.AAPL,15,20090115,121500,81.24,81.6,80.99,81.26
US2.AAPL,15,20090115,123000,81.26,81.43,81.07,81.18
US2.AAPL,15,20090115,124500,81.17,81.48,81,81.41
US2.AAPL,15,20090115,130000,81.42,81.88,81.29,81.82
US2.AAPL,15,20090115,131500,81.83,82.1,81.65,81.925
US2.AAPL,15,20090115,133000,81.92,82.21,81.72,82.01
US2.AAPL,15,20090115,134500,82.02,82.59,81.93,82.56
US2.AAPL,15,20090115,140000,82.55,83.76,82.31,83.52
US2.AAPL,15,20090115,141500,83.52,84.12,83,83.07
US2.AAPL,15,20090115,143000,83.07,83.51,82.55,83.02
US2.AAPL,15,20090115,144500,83.02,83.26,82.61,82.94
US2.AAPL,15,20090115,150000,82.93,83.17,82.6,82.91
US2.AAPL,15,20090115,151500,82.9,83.46,82.77,83.22
US2.AAPL,15,20090115,153000,83.221,83.59,82.832,83.042
US2.AAPL,15,20090115,154500,83.03,83.09,82.32,82.34
US2.AAPL,15,20090115,160000,82.34,83.57,82.31,83.42
US2.AAPL,15,20090116,94500,84.29,84.38,82.01,82.5099
US2.AAPL,15,20090116,100000,82.51,82.8,81.65,81.69
US2.AAPL,15,20090116,101500,81.69,81.9899,80.83,81.2
US2.AAPL,15,20090116,103000,81.2,81.26,80.56,81.0797
US2.AAPL,15,20090116,104500,81.07,81.5,80.94,81.17
US2.AAPL,15,20090116,110000,81.18,81.45,80.81,80.97
US2.AAPL,15,20090116,111500,80.98,80.98,80.4,80.65
US2.AAPL,15,20090116,113000,80.64,81.2698,80.43,81.1301
US2.AAPL,15,20090116,114500,81.15,81.24,80.64,81.12
US2.AAPL,15,20090116,120000,81.13,81.388,80.96,81.26
US2.AAPL,15,20090116,121500,81.26,81.38,80.74,81.05
US2.AAPL,15,20090116,123000,81.05,81.11,80.4,80.53
US2.AAPL,15,20090116,124500,80.54,81.1,80.4801,80.99
US2.AAPL,15,20090116,130000,80.99,81.24,80.86,81.15
US2.AAPL,15,20090116,131500,81.15,81.34,80.95,81.13
US2.AAPL,15,20090116,133000,81.1239,81.16,80.61,80.92
US2.AAPL,15,20090116,134500,80.92,81.55,80.85,81.46
US2.AAPL,15,20090116,140000,81.4504,81.47,80.77,81.23
US2.AAPL,15,20090116,141500,81.24,81.73,81.02,81.3
US2.AAPL,15,20090116,143000,81.32,81.65,81.27,81.59
US2.AAPL,15,20090116,144500,81.59,82.03,81.38,81.58
US2.AAPL,15,20090116,150000,81.59,81.96,81.53,81.91
US2.AAPL,15,20090116,151500,81.9,82.13,81.51,81.9901
US2.AAPL,15,20090116,153000,82,82.25,80.82,81.08
US2.AAPL,15,20090116,154500,81.1,81.97,80.87,81.83
US2.AAPL,15,20090116,160000,81.83,82.6,81.81,82.32
US2.AAPL,15,20090120,94500,81.87,82,80.5,81
US2.AAPL,15,20090120,100000,81,81.84,80.74,80.78
US2.AAPL,15,20090120,101500,80.79,80.8,79.92,80.6
US2.AAPL,15,20090120,103000,80.61,80.83,80.25,80.73
US2.AAPL,15,20090120,104500,80.72,80.74,79.45,79.58
US2.AAPL,15,20090120,110000,79.56,79.91,79.29,79.77
US2.AAPL,15,20090120,111500,79.78,80.15,79.7,79.74
US2.AAPL,15,20090120,113000,79.745,80.06,79.5,79.66
US2.AAPL,15,20090120,114500,79.66,80.52,79.65,80.22
US2.AAPL,15,20090120,120000,80.22,80.29,79.72,79.77
US2.AAPL,15,20090120,121500,79.76,80.1,79.65,80.09
US2.AAPL,15,20090120,123000,80.08,80.21,79.49,79.61
US2.AAPL,15,20090120,124500,79.62,79.97,79.51,79.92
US2.AAPL,15,20090120,130000,79.91,80.1,79.68,79.74
US2.AAPL,15,20090120,131500,79.73,80.01,79.11,79.15
US2.AAPL,15,20090120,133000,79.14,79.2876,78.6,79.05
US2.AAPL,15,20090120,134500,79.04,79.2,78.74,79.17
US2.AAPL,15,20090120,140000,79.16,79.24,78.9,78.9602
US2.AAPL,15,20090120,141500,78.96,79.4,78.8,78.82
US2.AAPL,15,20090120,143000,78.84,78.99,78.51,78.88
US2.AAPL,15,20090120,144500,78.89,79.12,78.71,78.8
US2.AAPL,15,20090120,150000,78.8,78.93,78.52,78.64
US2.AAPL,15,20090120,151500,78.62,78.89,78.3,78.54
US2.AAPL,15,20090120,153000,78.544,78.9,78.36,78.85
US2.AAPL,15,20090120,154500,78.85,79.44,78.7,79.0392
US2.AAPL,15,20090120,160000,79.05,79.23,78.25,78.3
US2.AAPL,15,20090121,94500,79.45,80.28,79.31,79.7763
US2.AAPL,15,20090121,100000,79.7512,81.6,79.74,80.9
US2.AAPL,15,20090121,101500,80.96,81.17,80.4,80.5
US2.AAPL,15,20090121,103000,80.5,80.93,80.15,80.21
US2.AAPL,15,20090121,104500,80.1902,80.42,79.85,79.98
US2.AAPL,15,20090121,110000,80.02,80.32,79.75,79.83
US2.AAPL,15,20090121,111500,79.83,80.35,79.78,80.0601
US2.AAPL,15,20090121,113000,80.06,80.2801,80,80.2
US2.AAPL,15,20090121,114500,80.22,80.35,80.05,80.21
US2.AAPL,15,20090121,120000,80.2,80.34,79.6,80.1
US2.AAPL,15,20090121,121500,80.1,80.49,79.96,80.46
US2.AAPL,15,20090121,123000,80.45,80.75,80.2,80.23
US2.AAPL,15,20090121,124500,80.23,80.48,80.02,80.04
US2.AAPL,15,20090121,130000,80.06,80.34,80,80.33
US2.AAPL,15,20090121,131500,80.31,80.74,80.27,80.46
US2.AAPL,15,20090121,133000,80.47,80.66,80.21,80.24
US2.AAPL,15,20090121,134500,80.25,80.92,80.17,80.6
US2.AAPL,15,20090121,140000,80.56,80.77,80.27,80.53
US2.AAPL,15,20090121,141500,80.5299,80.63,80.14,80.63
US2.AAPL,15,20090121,143000,80.63,80.73,80.35,80.61
US2.AAPL,15,20090121,144500,80.615,81.2,80.56,81.04
US2.AAPL,15,20090121,150000,81.04,81.43,80.9,81.42
US2.AAPL,15,20090121,151500,81.43,82.14,81.35,81.94
US2.AAPL,15,20090121,153000,81.93,82,81.13,81.4
US2.AAPL,15,20090121,154500,81.4,82.15,81.3399,82.08
US2.AAPL,15,20090121,160000,82.08,82.88,82.06,82.84
US2.AAPL,15,20090122,94500,88.11,88.43,85.82,87.46
US2.AAPL,15,20090122,100000,87.47,89.34,86.4,89.1
US2.AAPL,15,20090122,101500,89.09,89.85,88.37,88.71
US2.AAPL,15,20090122,103000,88.72,89.25,88.17,88.72
US2.AAPL,15,20090122,104500,88.73,88.73,87.43,88.26
US2.AAPL,15,20090122,110000,88.26,88.63,87.86,88.15
US2.AAPL,15,20090122,111500,88.1401,88.35,87.9,88.245
US2.AAPL,15,20090122,113000,88.25,88.43,87.71,88.11
US2.AAPL,15,20090122,114500,88.11,88.38,87.59,87.6499
US2.AAPL,15,20090122,120000,87.65,88.1,87.47,87.54
US2.AAPL,15,20090122,121500,87.53,87.85,87.5,87.84
US2.AAPL,15,20090122,123000,87.84,88.39,87.82,88.36
US2.AAPL,15,20090122,124500,88.38,88.62,88.19,88.3844
US2.AAPL,15,20090122,130000,88.38,89.39,88.36,89.35
US2.AAPL,15,20090122,131500,89.35,89.35,88.99,89.11
US2.AAPL,15,20090122,133000,89.1,89.6599,89.1,89.23
US2.AAPL,15,20090122,134500,89.22,89.6,88.7002,88.89
US2.AAPL,15,20090122,140000,88.89,89.43,88.6601,89.42
US2.AAPL,15,20090122,141500,89.43,89.75,89.17,89.6704
US2.AAPL,15,20090122,143000,89.67,90,89.54,89.73
US2.AAPL,15,20090122,144500,89.73,89.9203,89.34,89.34
US2.AAPL,15,20090122,150000,89.34,89.3499,88.53,88.85
US2.AAPL,15,20090122,151500,88.85,89.19,88.62,89.04
US2.AAPL,15,20090122,153000,89.04,89.09,88.52,88.94
US2.AAPL,15,20090122,154500,88.95,89.5,88.37,89.23
US2.AAPL,15,20090122,160000,89.24,89.5,88.36,88.5
US2.AAPL,15,20090123,94500,86.82,87.87,86.7,86.931
US2.AAPL,15,20090123,100000,86.96,87.5,86.5,86.51
US2.AAPL,15,20090123,101500,86.55,87.59,86.51,87.4601
US2.AAPL,15,20090123,103000,87.48,88,87.4,87.91
US2.AAPL,15,20090123,104500,87.91,88,87.55,87.58
US2.AAPL,15,20090123,110000,87.57,87.75,87.3,87.33
US2.AAPL,15,20090123,111500,87.33,88.35,87.33,88.05
US2.AAPL,15,20090123,113000,88.04,88.37,87.91,88.31
US2.AAPL,15,20090123,114500,88.29,88.66,88.05,88.135
US2.AAPL,15,20090123,120000,88.14,88.44,87.8,87.93
US2.AAPL,15,20090123,121500,87.92,88.77,87.9,88.75
US2.AAPL,15,20090123,123000,88.75,89.44,88.56,89.28
US2.AAPL,15,20090123,124500,89.26,89.3,88.56,88.8
US2.AAPL,15,20090123,130000,88.8,89.4,88.74,88.9
US2.AAPL,15,20090123,131500,88.89,89.37,88.7,89.21
US2.AAPL,15,20090123,133000,89.23,89.55,89.03,89.04
US2.AAPL,15,20090123,134500,89.05,89.61,89,89.49
US2.AAPL,15,20090123,140000,89.5,89.61,89.03,89.43
US2.AAPL,15,20090123,141500,89.45,89.87,89.01,89.07
US2.AAPL,15,20090123,143000,89.08,89.55,88.97,89.24
US2.AAPL,15,20090123,144500,89.24,89.33,88.67,88.78
US2.AAPL,15,20090123,150000,88.822,88.9,88.41,88.57
US2.AAPL,15,20090123,151500,88.57,88.75,88,88.15
US2.AAPL,15,20090123,153000,88.16,88.66,88.06,88.28
US2.AAPL,15,20090123,154500,88.28,88.65,88.26,88.42
US2.AAPL,15,20090123,160000,88.42,88.7488,88.2,88.37
US2.AAPL,15,20090126,94500,88.89,89.96,88.62,89.83
US2.AAPL,15,20090126,100000,89.83,90.37,89.67,89.78
US2.AAPL,15,20090126,101500,89.76,90.79,89.76,90.38
US2.AAPL,15,20090126,103000,90.39,90.97,90.33,90.83
US2.AAPL,15,20090126,104500,90.84,90.9,90.1,90.11
US2.AAPL,15,20090126,110000,90.11,90.4499,89.83,90.06
US2.AAPL,15,20090126,111500,90.05,90.35,89.8,89.84
US2.AAPL,15,20090126,113000,89.82,90.15,89.75,90.12
US2.AAPL,15,20090126,114500,90.134,90.24,89.85,89.9599
US2.AAPL,15,20090126,120000,89.95,90.02,89.74,89.928
US2.AAPL,15,20090126,121500,89.93,90.25,89.93,90.25
US2.AAPL,15,20090126,123000,90.25,90.66,90.15,90.57
US2.AAPL,15,20090126,124500,90.57,90.61,89.95,90.16
US2.AAPL,15,20090126,130000,90.18,90.5,90.11,90.3
US2.AAPL,15,20090126,131500,90.3,90.49,89.96,89.99
US2.AAPL,15,20090126,133000,89.99,90.33,89.92,90.18
US2.AAPL,15,20090126,134500,90.18,90.19,89.73,90.1
US2.AAPL,15,20090126,140000,90.1,90.12,89.49,89.62
US2.AAPL,15,20090126,141500,89.59,89.65,88.64,88.64
US2.AAPL,15,20090126,143000,88.66,89.22,88.3,89.04
US2.AAPL,15,20090126,144500,89.08,89.47,89.04,89.45
US2.AAPL,15,20090126,150000,89.45,89.9,89.4,89.7701
US2.AAPL,15,20090126,151500,89.77,90.07,89.69,89.8
US2.AAPL,15,20090126,153000,89.8,90.35,89.6224,89.97
US2.AAPL,15,20090126,154500,89.98,90.12,89.23,89.46
US2.AAPL,15,20090126,160000,89.45,89.85,89.32,89.65
US2.AAPL,15,20090127,94500,90.25,90.68,89.74,90.6
US2.AAPL,15,20090127,100000,90.6,90.87,90,90.43
US2.AAPL,15,20090127,101500,90.42,90.49,89.74,90.05
US2.AAPL,15,20090127,103000,90.04,90.35,89.86,90.04
US2.AAPL,15,20090127,104500,90.04,90.29,89.9,90
US2.AAPL,15,20090127,110000,90,90.09,89.75,90.04
